__name__,scrape_series_added
quantile,0.99
__name__,prometheus_sd_file_scan_duration_seconds
instance,localhost:9090
job,prometheus
quantile,0.9
__name__,prometheus_sd_file_scan_duration_seconds
instance,localhost:9090
job,prometheus
quantile,0.5
__name__,prometheus_sd_file_scan_duration_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_sd_file_scan_duration_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_sd_kubernetes_events_total
event,update
instance,localhost:9090
job,prometheus
role,ingress
__name__,prometheus_sd_kubernetes_events_total
event,update
instance,localhost:9090
job,prometheus
role,endpoints
__name__,prometheus_sd_kubernetes_events_total
event,add
instance,localhost:9090
job,prometheus
role,node
__name__,prometheus_sd_kubernetes_events_total
event,delete
instance,localhost:9090
job,prometheus
role,service
__name__,prometheus_sd_kubernetes_events_total
event,delete
instance,localhost:9090
job,prometheus
role,ingress
__name__,prometheus_sd_kubernetes_events_total
event,update
instance,localhost:9090
job,prometheus
role,service
__name__,prometheus_sd_kubernetes_events_total
event,add
instance,localhost:9090
job,prometheus
role,ingress
__name__,prometheus_sd_kubernetes_events_total
event,update
instance,localhost:9090
job,prometheus
role,pod
__name__,prometheus_sd_kubernetes_events_total
event,delete
instance,localhost:9090
job,prometheus
role,node
__name__,prometheus_sd_kubernetes_events_total
event,update
instance,localhost:9090
job,prometheus
role,node
__name__,prometheus_sd_kubernetes_events_total
event,add
instance,localhost:9090
job,prometheus
role,pod
__name__,prometheus_sd_kubernetes_events_total
event,add
instance,localhost:9090
job,prometheus
role,service
__name__,prometheus_sd_kubernetes_events_total
event,delete
instance,localhost:9090
job,prometheus
role,pod
__name__,prometheus_sd_kubernetes_events_total
event,delete
instance,localhost:9090
job,prometheus
role,endpoints
__name__,prometheus_sd_kubernetes_events_total
event,add
instance,localhost:9090
job,prometheus
role,endpoints
__name__,prometheus_sd_received_updates_total
instance,localhost:9090
job,prometheus
name,scrape
__name__,prometheus_sd_received_updates_total
instance,localhost:9090
job,prometheus
name,notify
__name__,prometheus_sd_updates_total
instance,localhost:9090
job,prometheus
name,scrape
__name__,prometheus_sd_updates_total
instance,localhost:9090
job,prometheus
name,notify
__name__,prometheus_target_interval_length_seconds
instance,localhost:9090
interval,15s
job,prometheus
quantile,0.99
__name__,prometheus_target_interval_length_seconds
instance,localhost:9090
interval,15s
job,prometheus
quantile,0.05
__name__,prometheus_target_interval_length_seconds
instance,localhost:9090
interval,15s
job,prometheus
quantile,0.5
__name__,prometheus_target_interval_length_seconds
instance,localhost:9090
interval,15s
job,prometheus
quantile,0.9
__name__,prometheus_target_interval_length_seconds
instance,localhost:9090
interval,15s
job,prometheus
quantile,0.01
__name__,prometheus_target_interval_length_seconds_count
instance,localhost:9090
interval,15s
job,prometheus
__name__,prometheus_target_interval_length_seconds_sum
instance,localhost:9090
interval,15s
job,prometheus
__name__,prometheus_target_metadata_cache_bytes
instance,localhost:9090
job,prometheus
scrape_job,prometheus
__name__,prometheus_target_metadata_cache_entries
instance,localhost:9090
job,prometheus
scrape_job,prometheus
__name__,prometheus_target_scrape_pool_reloads_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrape_pool_reloads_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrape_pool_sync_total
instance,localhost:9090
job,prometheus
scrape_job,prometheus
__name__,prometheus_target_scrape_pools_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrape_pools_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrapes_cache_flush_forced_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrapes_exceeded_sample_limit_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrapes_sample_duplicate_timestamp_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrapes_sample_out_of_bounds_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_scrapes_sample_out_of_order_total
instance,localhost:9090
job,prometheus
__name__,prometheus_target_sync_length_seconds
instance,localhost:9090
job,prometheus
quantile,0.05
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds
instance,localhost:9090
job,prometheus
quantile,0.9
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds
instance,localhost:9090
job,prometheus
quantile,0.99
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds
instance,localhost:9090
job,prometheus
quantile,0.01
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds
instance,localhost:9090
job,prometheus
quantile,0.5
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds_count
instance,localhost:9090
job,prometheus
scrape_job,prometheus
__name__,prometheus_target_sync_length_seconds_sum
instance,localhost:9090
job,prometheus
scrape_job,prometheus
__name__,prometheus_template_text_expansion_failures_total
instance,localhost:9090
job,prometheus
__name__,prometheus_template_text_expansions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_treecache_watcher_goroutines
instance,localhost:9090
job,prometheus
__name__,prometheus_treecache_zookeeper_failures_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_blocks_loaded
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_checkpoint_creations_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_checkpoint_creations_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_checkpoint_deletions_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_checkpoint_deletions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,102400
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,100
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,409600
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,400
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,25600
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,6400
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,6.5536e+06
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,1600
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,2.62144e+07
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,1.6384e+06
__name__,prometheus_tsdb_compaction_chunk_range_seconds_bucket
instance,localhost:9090
job,prometheus
le,+Inf
__name__,prometheus_tsdb_compaction_chunk_range_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_range_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,102.515625
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,230.66015625
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,345.990234375
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,13.5
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,20.25
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,153.7734375
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,9
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,45.5625
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,6
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,+Inf
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,68.34375
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,30.375
__name__,prometheus_tsdb_compaction_chunk_samples_bucket
instance,localhost:9090
job,prometheus
le,4
__name__,prometheus_tsdb_compaction_chunk_samples_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_samples_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,32
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,364.5
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,108
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,72
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,+Inf
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,48
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,243
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,820.125
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,1230.1875
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,1845.28125
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,2767.921875
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,546.75
__name__,prometheus_tsdb_compaction_chunk_size_bytes_bucket
instance,localhost:9090
job,prometheus
le,162
__name__,prometheus_tsdb_compaction_chunk_size_bytes_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_chunk_size_bytes_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,2
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,16
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,256
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,128
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,64
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,4
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,8
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,1
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,512
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,+Inf
__name__,prometheus_tsdb_compaction_duration_seconds_bucket
instance,localhost:9090
job,prometheus
le,32
__name__,prometheus_tsdb_compaction_duration_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_duration_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compaction_populating_block
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compactions_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compactions_skipped_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compactions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_compactions_triggered_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_active_appenders
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_chunks
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_chunks_created_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_chunks_removed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_gc_duration_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_gc_duration_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_max_time
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_max_time_seconds
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_min_time
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_min_time_seconds
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_samples_appended_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_series
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_series_created_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_series_not_found_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_series_removed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_truncations_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_head_truncations_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_isolation_high_watermark
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_isolation_low_watermark
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_lowest_timestamp
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_lowest_timestamp_seconds
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_mmap_chunk_corruptions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_out_of_bound_samples_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_out_of_order_samples_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_reloads_failures_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_reloads_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_retention_limit_bytes
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_size_retentions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_storage_blocks_bytes
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_symbol_table_size_bytes
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_time_retentions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,2.5
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,1
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,5
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,10
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.5
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.25
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.1
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,+Inf
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.01
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.05
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.005
__name__,prometheus_tsdb_tombstone_cleanup_seconds_bucket
instance,localhost:9090
job,prometheus
le,0.025
__name__,prometheus_tsdb_tombstone_cleanup_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_tombstone_cleanup_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_vertical_compactions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_completed_pages_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_corruptions_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_fsync_duration_seconds
instance,localhost:9090
job,prometheus
quantile,0.99
__name__,prometheus_tsdb_wal_fsync_duration_seconds
instance,localhost:9090
job,prometheus
quantile,0.5
__name__,prometheus_tsdb_wal_fsync_duration_seconds
instance,localhost:9090
job,prometheus
quantile,0.9
__name__,prometheus_tsdb_wal_fsync_duration_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_fsync_duration_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_page_flushes_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_segment_current
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_truncate_duration_seconds_count
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_truncate_duration_seconds_sum
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_truncations_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_truncations_total
instance,localhost:9090
job,prometheus
__name__,prometheus_tsdb_wal_writes_failed_total
instance,localhost:9090
job,prometheus
__name__,prometheus_wal_watcher_current_segment
consumer,bcf735
instance,localhost:9090
job,prometheus
__name__,prometheus_wal_watcher_record_decode_failures_total
consumer,bcf735
instance,localhost:9090
job,prometheus
__name__,prometheus_wal_watcher_records_read_total
consumer,bcf735
instance,localhost:9090
job,prometheus
type,series
__name__,prometheus_wal_watcher_records_read_total
consumer,bcf735
instance,localhost:9090
job,prometheus
type,samples
__name__,prometheus_wal_watcher_samples_sent_pre_tailing_total
consumer,bcf735
instance,localhost:9090
job,prometheus
__name__,prometheus_web_federation_errors_total
instance,localhost:9090
job,prometheus
__name__,prometheus_web_federation_warnings_total
instance,localhost:9090
job,prometheus
__name__,promhttp_metric_handler_requests_in_flight
instance,localhost:9090
job,prometheus
__name__,promhttp_metric_handler_requests_total
code,500
instance,localhost:9090
job,prometheus
__name__,promhttp_metric_handler_requests_total
code,503
instance,localhost:9090
job,prometheus
__name__,promhttp_metric_handler_requests_total
code,200
instance,localhost:9090
job,prometheus
__name__,scrape_duration_seconds
instance,localhost:9090
job,prometheus
__name__,scrape_samples_post_metric_relabeling
instance,localhost:9090
job,prometheus
__name__,scrape_samples_scraped
instance,localhost:9090
job,prometheus
__name__,scrape_series_added
instance,localhost:9090
job,prometheus